8.060,phoneme,t
8.240,phoneme,a
8.270,phoneme,y
8.300,phoneme,t
8.380,phoneme,a
8.450,phoneme,t
8.510,phoneme,a
8.630,phoneme,t
8.730,phoneme,a
8.775,phoneme,y
8.890,phoneme,t
8.990,phoneme,y
9.100,phoneme,u
9.150,phoneme,t
9.260,phoneme,a
9.330,phoneme,t
9.440,phoneme,a
9.590,phoneme,t
9.700,phoneme,a
9.830,phoneme,u
9.900,phoneme,a
9.960,phoneme,f
10.050,phoneme,t
10.070,phoneme,a
10.140,phoneme,m
10.230,phoneme,u
10.290,phoneme,a
10.390,phoneme,m
10.450,phoneme,y
10.520,phoneme,a
10.570,phoneme,m
11.700,phoneme,u
11.770,phoneme,a
11.810,phoneme,y
11.850,phoneme,t
11.920,phoneme,a
11.980,phoneme,t
12.200,phoneme,a
12.315,phoneme,u
12.430,phoneme,t
12.640,phoneme,m
12.730,phoneme,a
12.790,phoneme,y
12.850,phoneme,t
12.940,phoneme,m
13.040,phoneme,a
13.120,phoneme,y
13.200,phoneme,m
13.320,phoneme,a
13.405,phoneme,y
13.490,phoneme,t
14.030,phoneme,a
14.110,phoneme,t
14.270,phoneme,f
14.410,phoneme,a
14.495,phoneme,y
14.580,phoneme,t
14.720,phoneme,a
14.810,phoneme,m
14.930,phoneme,a
15.000,phoneme,t
15.230,phoneme,m
15.300,phoneme,a
15.410,phoneme,t
15.490,phoneme,a
15.580,phoneme,m
15.590,phoneme,a
15.650,phoneme,y
15.720,phoneme,t
15.800,phoneme,a
15.870,phoneme,y
15.960,phoneme,u
16.070,phoneme,t
16.180,phoneme,a
16.250,phoneme,t
17.320,phoneme,u
17.440,phoneme,a
17.490,phoneme,t
17.550,phoneme,a
17.610,phoneme,t
17.760,phoneme,a
17.850,phoneme,y
17.940,phoneme,t
18.020,phoneme,a
18.100,phoneme,t
18.280,phoneme,a
18.350,phoneme,u
18.450,phoneme,a
18.495,phoneme,y
18.540,phoneme,t
18.650,phoneme,a
18.720,phoneme,m
18.840,phoneme,u
18.910,phoneme,a
18.990,phoneme,u
19.070,phoneme,t
19.180,phoneme,a
19.260,phoneme,t
19.390,phoneme,a
19.400,phoneme,t
19.480,phoneme,a
19.570,phoneme,t
19.720,phoneme,a
19.800,phoneme,y
19.930,phoneme,t
20.040,phoneme,a
20.075,phoneme,u
20.110,phoneme,y
20.180,phoneme,a
20.250,phoneme,t
20.370,phoneme,m
20.440,phoneme,u
20.510,phoneme,a
20.560,phoneme,y
20.610,phoneme,a
20.680,phoneme,u
20.770,phoneme,a
20.840,phoneme,t
20.940,phoneme,a
21.020,phoneme,y
21.100,phoneme,t
21.220,phoneme,f
21.330,phoneme,a
21.375,phoneme,u
21.420,phoneme,t
21.500,phoneme,a
21.550,phoneme,t
21.640,phoneme,a
21.720,phoneme,t
21.830,phoneme,a
21.920,phoneme,t
22.070,phoneme,a
22.120,phoneme,t
22.340,phoneme,a
22.390,phoneme,u
22.490,phoneme,f
22.550,phoneme,a
22.610,phoneme,y
22.710,phoneme,a
22.790,phoneme,y
22.870,phoneme,m
23.760,phoneme,u
23.860,phoneme,a
23.940,phoneme,t
24.080,phoneme,u
24.160,phoneme,a
24.205,phoneme,y
24.250,phoneme,f
24.330,phoneme,t
24.420,phoneme,a
24.520,phoneme,t
24.540,phoneme,a
24.610,phoneme,y
24.690,phoneme,t
24.800,phoneme,a
24.890,phoneme,t
24.950,phoneme,a
25.020,phoneme,m
25.090,phoneme,a
25.170,phoneme,t
25.290,phoneme,a
25.380,phoneme,t
25.500,phoneme,u
25.620,phoneme,a
25.655,phoneme,y
25.840,phoneme,t
25.970,phoneme,u
26.080,phoneme,a
26.120,phoneme,u
26.160,phoneme,y
26.250,phoneme,a
26.305,phoneme,y
26.370,phoneme,t
26.440,phoneme,a
26.510,phoneme,m
26.550,phoneme,a
26.600,phoneme,y
26.690,phoneme,t
26.790,phoneme,a
26.850,phoneme,t
26.990,phoneme,a
27.110,phoneme,f
27.180,phoneme,u
27.240,phoneme,a
27.285,phoneme,y
27.350,phoneme,a
27.440,phoneme,y
27.520,phoneme,a
27.570,phoneme,m
27.630,phoneme,a
27.690,phoneme,t
27.940,phoneme,u
28.000,phoneme,a
28.070,phoneme,t
28.270,phoneme,u
28.500,phoneme,a
28.580,phoneme,t
28.720,phoneme,a
28.870,phoneme,y
29.020,phoneme,a
29.120,phoneme,y
29.230,phoneme,a
29.290,phoneme,y
29.350,phoneme,t
29.540,phoneme,a
29.650,phoneme,t
29.750,phoneme,y
29.820,phoneme,u
29.910,phoneme,a
29.970,phoneme,t
30.060,phoneme,y
30.150,phoneme,a
30.225,phoneme,y
30.300,phoneme,m
31.040,phoneme,a
31.140,phoneme,f
31.230,phoneme,t
31.250,phoneme,a
31.330,phoneme,u
31.360,phoneme,t
31.490,phoneme,a
31.600,phoneme,t
31.680,phoneme,a
31.725,phoneme,y
31.810,phoneme,a
31.910,phoneme,t
32.060,phoneme,u
32.190,phoneme,a
32.290,phoneme,u
32.430,phoneme,a
32.570,phoneme,u
33.260,phoneme,a
33.330,phoneme,y
33.410,phoneme,a
33.480,phoneme,t
33.560,phoneme,u
33.640,phoneme,a
33.730,phoneme,t
33.820,phoneme,a
33.890,phoneme,t
33.980,phoneme,a
34.070,phoneme,m
34.170,phoneme,a
34.205,phoneme,y
34.240,phoneme,t
34.310,phoneme,a
34.355,phoneme,y
34.400,phoneme,a
34.480,phoneme,t
34.580,phoneme,y
34.660,phoneme,a
34.740,phoneme,y
34.850,phoneme,a
34.900,phoneme,t
35.160,phoneme,a
35.205,phoneme,y
35.250,phoneme,a
35.300,phoneme,t
35.400,phoneme,a
35.490,phoneme,t
35.550,phoneme,a
35.600,phoneme,t
35.690,phoneme,a
35.770,phoneme,m
35.880,phoneme,u
35.950,phoneme,t
36.090,phoneme,u
36.180,phoneme,t
36.220,phoneme,a
36.280,phoneme,t
36.380,phoneme,a
36.425,phoneme,y
36.470,phoneme,t
36.530,phoneme,u
36.630,phoneme,t
36.710,phoneme,u
36.800,phoneme,a
36.935,phoneme,u
37.130,phoneme,a
37.200,phoneme,t
37.330,phoneme,y
37.460,phoneme,u
37.620,phoneme,t
38.170,phoneme,a
38.235,phoneme,y
38.300,phoneme,m
38.420,phoneme,t
38.530,phoneme,a
38.600,phoneme,t
38.650,phoneme,y
38.720,phoneme,a
38.780,phoneme,u
38.810,phoneme,a
38.860,phoneme,t
38.950,phoneme,y
39.000,phoneme,a
39.055,phoneme,y
39.110,phoneme,t
39.250,phoneme,a
39.320,phoneme,u
39.390,phoneme,m
39.490,phoneme,u
39.560,phoneme,a
39.625,phoneme,u
39.690,phoneme,t
39.710,phoneme,a
39.750,phoneme,f
39.830,phoneme,t
39.840,phoneme,a
39.900,phoneme,m
39.990,phoneme,u
40.060,phoneme,a
40.100,phoneme,u
40.140,phoneme,t
40.210,phoneme,u
40.270,phoneme,a
40.350,phoneme,t
40.450,phoneme,a
40.550,phoneme,f
40.600,phoneme,u
40.650,phoneme,a
40.680,phoneme,y
40.710,phoneme,u
40.760,phoneme,a
40.840,phoneme,t
40.960,phoneme,m
41.030,phoneme,a
41.070,phoneme,y
41.110,phoneme,t
41.160,phoneme,a
41.220,phoneme,t
41.330,phoneme,a
41.410,phoneme,f
41.470,phoneme,u
41.540,phoneme,a
41.570,phoneme,y
41.600,phoneme,t
41.690,phoneme,a
41.835,phoneme,y
42.100,phoneme,u
42.220,phoneme,a
42.310,phoneme,y
42.420,phoneme,t
42.500,phoneme,a
42.650,phoneme,t
43.320,phoneme,a
43.400,phoneme,t
43.500,phoneme,a
43.560,phoneme,t
43.730,phoneme,u
43.770,phoneme,a
43.850,phoneme,t
43.900,phoneme,a
43.960,phoneme,m
44.020,phoneme,y
44.060,phoneme,a
44.090,phoneme,y
44.120,phoneme,a
44.150,phoneme,t
44.350,phoneme,a
44.405,phoneme,y
44.460,phoneme,t
44.710,phoneme,a
44.790,phoneme,t
44.900,phoneme,a
44.945,phoneme,y
45.060,phoneme,a
45.130,phoneme,u
45.250,phoneme,a
45.325,phoneme,y
45.400,phoneme,t
45.520,phoneme,a
45.610,phoneme,f
45.690,phoneme,y
45.770,phoneme,u
45.940,phoneme,a
46.030,phoneme,t
46.160,phoneme,a
46.230,phoneme,f
46.280,phoneme,a
46.340,phoneme,y
46.410,phoneme,a
46.440,phoneme,m
46.490,phoneme,a
46.550,phoneme,t
46.760,phoneme,a
46.840,phoneme,t
46.910,phoneme,a
46.980,phoneme,t
47.160,phoneme,u
47.220,phoneme,a
47.330,phoneme,t
47.440,phoneme,a
47.480,phoneme,t
47.610,phoneme,u
47.660,phoneme,t
47.830,phoneme,a
47.900,phoneme,t
48.000,phoneme,a
48.050,phoneme,t
48.130,phoneme,a
48.200,phoneme,f
48.270,phoneme,t
48.310,phoneme,a
48.345,phoneme,y
48.380,phoneme,t
48.530,phoneme,a
48.590,phoneme,t
48.770,phoneme,a
48.870,phoneme,m
48.950,phoneme,t
49.630,phoneme,a
49.700,phoneme,y
49.800,phoneme,a
49.910,phoneme,m
50.020,phoneme,t
50.090,phoneme,a
50.170,phoneme,y
50.250,phoneme,u
50.320,phoneme,t
50.400,phoneme,y
50.460,phoneme,a
50.495,phoneme,y
50.620,phoneme,a
50.670,phoneme,f
50.750,phoneme,t
50.780,phoneme,a
50.820,phoneme,y
50.870,phoneme,a
50.960,phoneme,t
51.040,phoneme,u
51.100,phoneme,t
51.250,phoneme,a
51.315,phoneme,y
51.400,phoneme,a
51.460,phoneme,t
51.540,phoneme,a
51.580,phoneme,t
51.720,phoneme,u
51.840,phoneme,t
51.950,phoneme,a
52.000,phoneme,y
52.050,phoneme,a
52.150,phoneme,t
52.210,phoneme,a
52.300,phoneme,m
52.390,phoneme,t
52.430,phoneme,a
52.480,phoneme,t
52.570,phoneme,a
52.670,phoneme,f
52.750,phoneme,u
52.780,phoneme,a
52.820,phoneme,y
52.860,phoneme,u
52.910,phoneme,a
52.990,phoneme,t
53.090,phoneme,m
53.150,phoneme,u
53.180,phoneme,a
53.250,phoneme,t
53.440,phoneme,u
53.520,phoneme,a
53.560,phoneme,y
53.600,phoneme,t
53.800,phoneme,a
53.860,phoneme,t
53.960,phoneme,a
54.020,phoneme,t
54.100,phoneme,u
54.140,phoneme,a
54.175,phoneme,y
54.290,phoneme,a
54.340,phoneme,f
54.400,phoneme,t
54.430,phoneme,a
54.480,phoneme,t
54.570,phoneme,a
54.630,phoneme,t
54.710,phoneme,u
54.890,phoneme,m
55.820,phoneme,u
55.930,phoneme,a
56.000,phoneme,t
56.070,phoneme,a
56.150,phoneme,t
56.280,phoneme,a
56.350,phoneme,y
56.420,phoneme,t
56.540,phoneme,a
56.620,phoneme,f
56.680,phoneme,y
56.730,phoneme,u
56.830,phoneme,a
56.900,phoneme,m
57.060,phoneme,u
57.240,phoneme,f
57.360,phoneme,y
57.420,phoneme,a
57.490,phoneme,t
57.530,phoneme,a
57.580,phoneme,y
57.640,phoneme,m
57.740,phoneme,a
57.800,phoneme,y
57.940,phoneme,a
58.010,phoneme,t
58.080,phoneme,a
58.150,phoneme,y
58.240,phoneme,a
58.330,phoneme,t
58.460,phoneme,a
58.570,phoneme,t
58.630,phoneme,a
58.690,phoneme,t
58.810,phoneme,y
58.880,phoneme,a
58.915,phoneme,y
58.950,phoneme,t
59.000,phoneme,a
59.060,phoneme,m
59.160,phoneme,a
59.205,phoneme,u
59.250,phoneme,t
59.410,phoneme,u
59.440,phoneme,a
59.480,phoneme,y
59.520,phoneme,u
59.580,phoneme,a
59.650,phoneme,u
59.690,phoneme,t
59.730,phoneme,a
59.800,phoneme,t
59.900,phoneme,f
60.000,phoneme,a
60.045,phoneme,y
60.110,phoneme,a
60.180,phoneme,t
60.260,phoneme,f
60.290,phoneme,a
60.340,phoneme,u
60.400,phoneme,m
60.480,phoneme,a
60.560,phoneme,y
60.640,phoneme,m
61.740,phoneme,y
61.820,phoneme,a
61.880,phoneme,t
61.940,phoneme,a
61.945,phoneme,y
61.950,phoneme,m
62.250,phoneme,t
62.260,phoneme,a
62.350,phoneme,t
62.500,phoneme,m
62.580,phoneme,a
62.690,phoneme,t
62.740,phoneme,a
62.810,phoneme,t
62.850,phoneme,a
62.910,phoneme,f
63.040,phoneme,a
63.150,phoneme,t
63.230,phoneme,u
63.290,phoneme,t
63.400,phoneme,a
63.445,phoneme,y
63.490,phoneme,f
63.590,phoneme,y
63.670,phoneme,a
63.725,phoneme,u
63.780,phoneme,a
63.890,phoneme,t
64.070,phoneme,a
64.170,phoneme,t
64.250,phoneme,u
64.330,phoneme,a
64.365,phoneme,y
64.400,phoneme,m
64.490,phoneme,u
64.610,phoneme,f
64.830,phoneme,a
64.920,phoneme,u
65.150,phoneme,t
65.260,phoneme,y
65.390,phoneme,u
65.490,phoneme,t
65.500,phoneme,a
65.580,phoneme,t
65.730,phoneme,a
65.800,phoneme,y
65.870,phoneme,f
65.920,phoneme,a
65.970,phoneme,t
66.040,phoneme,m
66.130,phoneme,a
66.220,phoneme,u
66.290,phoneme,a
66.370,phoneme,t
66.430,phoneme,a
66.500,phoneme,t
66.590,phoneme,a
66.650,phoneme,y
66.710,phoneme,m
68.070,phoneme,a
68.135,phoneme,y
68.200,phoneme,t
68.310,phoneme,a
68.375,phoneme,u
68.440,phoneme,t
68.510,phoneme,a
68.580,phoneme,t
68.610,phoneme,a
68.650,phoneme,t
68.860,phoneme,a
68.940,phoneme,f
69.030,phoneme,t
69.090,phoneme,a
69.150,phoneme,m
69.210,phoneme,t
69.320,phoneme,a
69.395,phoneme,y
69.470,phoneme,m
69.540,phoneme,t
69.630,phoneme,a
69.670,phoneme,t
69.770,phoneme,a
69.820,phoneme,t
69.950,phoneme,a
70.010,phoneme,m
70.110,phoneme,y
70.190,phoneme,a
70.220,phoneme,y
70.250,phoneme,t
70.320,phoneme,y
70.390,phoneme,a
70.425,phoneme,y
70.460,phoneme,a
70.495,phoneme,u
70.530,phoneme,t
70.670,phoneme,a
70.785,phoneme,y
71.520,phoneme,u
71.610,phoneme,t
71.620,phoneme,a
71.710,phoneme,t
71.890,phoneme,a
71.970,phoneme,t
72.040,phoneme,a
72.070,phoneme,t
72.170,phoneme,a
72.240,phoneme,y
72.300,phoneme,u
72.380,phoneme,a
72.410,phoneme,y
72.440,phoneme,t
72.550,phoneme,a
72.630,phoneme,y
72.710,phoneme,t
72.810,phoneme,a
72.895,phoneme,y
72.980,phoneme,m
73.650,phoneme,f
73.740,phoneme,a
73.780,phoneme,y
73.840,phoneme,a
73.910,phoneme,t
73.990,phoneme,f
74.040,phoneme,u
74.100,phoneme,a
74.150,phoneme,t
74.290,phoneme,u
74.370,phoneme,a
74.400,phoneme,y
74.430,phoneme,t
74.480,phoneme,a
74.530,phoneme,t
74.610,phoneme,a
74.690,phoneme,t
74.870,phoneme,a
74.950,phoneme,t
75.120,phoneme,u
75.130,phoneme,a
75.230,phoneme,y
75.400,phoneme,a
75.470,phoneme,t
75.710,phoneme,a
75.750,phoneme,u
75.790,phoneme,t
75.920,phoneme,a
75.950,phoneme,t
76.010,phoneme,y
76.090,phoneme,u
76.170,phoneme,t
76.270,phoneme,a
76.330,phoneme,t
76.360,phoneme,y
76.420,phoneme,a
76.470,phoneme,u
76.500,phoneme,a
76.550,phoneme,t
76.620,phoneme,y
76.670,phoneme,a
76.720,phoneme,y
76.770,phoneme,t
76.850,phoneme,a
76.910,phoneme,u
76.970,phoneme,a
77.030,phoneme,m
77.080,phoneme,a
77.110,phoneme,u
77.140,phoneme,t
77.240,phoneme,m
77.330,phoneme,a
77.390,phoneme,t
77.790,phoneme,a
77.880,phoneme,t
78.520,phoneme,u
78.620,phoneme,a
78.680,phoneme,m
78.730,phoneme,a
78.810,phoneme,m
78.940,phoneme,u
79.300,phoneme,a
79.345,phoneme,y
79.470,phoneme,m
79.540,phoneme,u
79.610,phoneme,a
79.640,phoneme,u
79.670,phoneme,t
79.740,phoneme,u
79.790,phoneme,a
79.860,phoneme,t
80.040,phoneme,a
80.065,phoneme,y
80.090,phoneme,t
80.300,phoneme,a
80.390,phoneme,y
80.480,phoneme,m
80.640,phoneme,a
80.690,phoneme,y
80.740,phoneme,t
80.850,phoneme,a
80.930,phoneme,t
81.100,phoneme,a
81.150,phoneme,t
81.400,phoneme,a
81.460,phoneme,t
81.520,phoneme,a
81.560,phoneme,y
81.600,phoneme,a
81.690,phoneme,f
81.800,phoneme,u
81.890,phoneme,t
82.020,phoneme,a
82.100,phoneme,t
82.220,phoneme,a
82.260,phoneme,t
82.390,phoneme,m
82.460,phoneme,u
82.540,phoneme,f
82.590,phoneme,a
82.660,phoneme,t
82.740,phoneme,y
82.800,phoneme,a
82.830,phoneme,y
82.860,phoneme,t
82.910,phoneme,a
82.990,phoneme,u
83.040,phoneme,m
83.090,phoneme,a
83.150,phoneme,y
83.290,phoneme,m
83.800,phoneme,a
83.880,phoneme,y
83.960,phoneme,t
84.210,phoneme,a
84.280,phoneme,y
84.330,phoneme,a
84.390,phoneme,t
84.530,phoneme,u
84.600,phoneme,a
84.645,phoneme,y
84.690,phoneme,a
84.740,phoneme,t
84.900,phoneme,a
84.945,phoneme,u
84.990,phoneme,t
85.160,phoneme,u
85.240,phoneme,m
85.330,phoneme,a
85.365,phoneme,y
85.400,phoneme,t
85.500,phoneme,y
85.550,phoneme,u
85.730,phoneme,y
85.850,phoneme,u
85.950,phoneme,t
85.970,phoneme,a
86.050,phoneme,t
86.200,phoneme,a
86.270,phoneme,y
86.340,phoneme,f
86.400,phoneme,a
86.420,phoneme,t
86.480,phoneme,a
86.530,phoneme,f
86.590,phoneme,t
86.640,phoneme,a
86.730,phoneme,m
86.840,phoneme,a
86.885,phoneme,y
86.930,phoneme,t
87.060,phoneme,f
87.160,phoneme,a
87.205,phoneme,y
87.340,phoneme,t
87.540,phoneme,y
87.630,phoneme,a
87.695,phoneme,u
87.850,phoneme,t
87.900,phoneme,a
87.960,phoneme,t
88.000,phoneme,y
88.050,phoneme,u
88.110,phoneme,t
88.180,phoneme,y
88.250,phoneme,a
88.305,phoneme,y
88.360,phoneme,t
89.150,phoneme,u
89.330,phoneme,a
89.400,phoneme,t
89.510,phoneme,a
89.580,phoneme,t
89.720,phoneme,a
89.750,phoneme,t
89.880,phoneme,a
89.950,phoneme,t
90.050,phoneme,u
90.230,phoneme,a
90.290,phoneme,t
90.400,phoneme,u
90.430,phoneme,a
90.510,phoneme,y
90.610,phoneme,u
90.840,phoneme,t
91.070,phoneme,u
91.260,phoneme,a
91.370,phoneme,f
91.440,phoneme,u
91.490,phoneme,a
91.520,phoneme,y
91.550,phoneme,t
91.630,phoneme,a
91.720,phoneme,t
91.960,phoneme,a
92.040,phoneme,m
92.180,phoneme,a
92.235,phoneme,y
92.300,phoneme,t
92.430,phoneme,a
92.510,phoneme,m
92.580,phoneme,a
92.660,phoneme,t
92.730,phoneme,a
92.790,phoneme,t
92.880,phoneme,a
92.955,phoneme,y
93.030,phoneme,m
94.410,phoneme,a
94.490,phoneme,t
94.850,phoneme,a
94.920,phoneme,u
94.990,phoneme,f
95.050,phoneme,u
95.110,phoneme,a
95.160,phoneme,t
95.300,phoneme,u
95.380,phoneme,a
95.415,phoneme,y
95.450,phoneme,t
95.500,phoneme,a
95.570,phoneme,t
95.660,phoneme,u
95.680,phoneme,a
95.740,phoneme,t
95.820,phoneme,m
95.890,phoneme,a
95.930,phoneme,y
95.970,phoneme,m
96.040,phoneme,a
96.080,phoneme,y
96.170,phoneme,t
96.320,phoneme,u
96.430,phoneme,t
96.570,phoneme,a
96.630,phoneme,t
96.700,phoneme,a
96.790,phoneme,f
96.850,phoneme,a
96.990,phoneme,m
97.220,phoneme,a
97.280,phoneme,f
97.360,phoneme,a
97.410,phoneme,u
97.510,phoneme,t
97.600,phoneme,a
97.660,phoneme,f
97.690,phoneme,a
97.760,phoneme,t
97.870,phoneme,a
97.930,phoneme,m
98.000,phoneme,t
98.090,phoneme,a
98.150,phoneme,y
98.190,phoneme,f
98.250,phoneme,t
98.310,phoneme,a
98.380,phoneme,f
98.490,phoneme,a
98.580,phoneme,u
98.670,phoneme,t
98.790,phoneme,a
98.920,phoneme,t
99.800,phoneme,u
99.880,phoneme,a
99.925,phoneme,y
99.970,phoneme,t
100.060,phoneme,a
100.160,phoneme,t
100.280,phoneme,y
100.340,phoneme,a
100.410,phoneme,t
100.450,phoneme,a
100.530,phoneme,t
100.670,phoneme,a
100.730,phoneme,t
100.830,phoneme,a
100.870,phoneme,y
100.980,phoneme,t
101.070,phoneme,a
101.140,phoneme,t
101.220,phoneme,m
101.280,phoneme,a
101.370,phoneme,t
101.460,phoneme,y
101.550,phoneme,a
101.575,phoneme,u
101.600,phoneme,y
101.680,phoneme,t
101.740,phoneme,a
101.800,phoneme,t
101.900,phoneme,m
102.020,phoneme,a
102.120,phoneme,t
102.200,phoneme,f
102.250,phoneme,u
102.300,phoneme,m
102.360,phoneme,t
102.410,phoneme,a
102.460,phoneme,m
102.560,phoneme,u
102.630,phoneme,a
102.675,phoneme,u
102.720,phoneme,t
102.790,phoneme,u
103.170,phoneme,t
103.240,phoneme,a
103.270,phoneme,y
103.300,phoneme,m
103.370,phoneme,a
103.440,phoneme,m
103.470,phoneme,a
103.520,phoneme,y
103.580,phoneme,a
103.630,phoneme,f
103.710,phoneme,m
103.780,phoneme,a
103.835,phoneme,y
103.890,phoneme,t
103.960,phoneme,a
104.030,phoneme,t
104.750,phoneme,a
104.810,phoneme,y
104.870,phoneme,t
104.950,phoneme,a
104.990,phoneme,u
105.030,phoneme,a
105.100,phoneme,t
105.210,phoneme,a
105.270,phoneme,t
105.320,phoneme,a
105.380,phoneme,t
105.540,phoneme,a
105.575,phoneme,y
105.610,phoneme,m
105.740,phoneme,f
105.880,phoneme,a
106.020,phoneme,u
106.170,phoneme,a
106.230,phoneme,t
106.330,phoneme,a
106.400,phoneme,u
106.500,phoneme,a
106.540,phoneme,y
106.580,phoneme,t
106.700,phoneme,a
106.820,phoneme,t
107.020,phoneme,u
107.100,phoneme,t
107.280,phoneme,a
107.315,phoneme,u
107.350,phoneme,t
107.500,phoneme,a
107.570,phoneme,m
107.660,phoneme,a
107.720,phoneme,y
107.780,phoneme,t
107.840,phoneme,a
107.930,phoneme,y
108.010,phoneme,a
108.105,phoneme,y
108.200,phoneme,m
109.450,phoneme,y
109.520,phoneme,a
109.590,phoneme,t
109.690,phoneme,y
109.770,phoneme,u
109.850,phoneme,t
109.980,phoneme,a
110.080,phoneme,t
110.160,phoneme,a
110.200,phoneme,y
110.240,phoneme,f
110.290,phoneme,u
110.350,phoneme,a
110.400,phoneme,t
110.540,phoneme,u
110.630,phoneme,a
110.670,phoneme,y
110.710,phoneme,t
110.790,phoneme,a
110.850,phoneme,t
110.910,phoneme,a
110.970,phoneme,t
111.120,phoneme,f
111.210,phoneme,y
111.260,phoneme,u
111.340,phoneme,a
111.390,phoneme,y
111.450,phoneme,t
111.540,phoneme,a
111.610,phoneme,m
111.700,phoneme,u
111.800,phoneme,t
111.910,phoneme,f
111.990,phoneme,a
112.060,phoneme,u
112.340,phoneme,t
112.610,phoneme,a
112.680,phoneme,t
112.860,phoneme,a
112.895,phoneme,y
112.930,phoneme,m
113.020,phoneme,a
113.090,phoneme,u
113.150,phoneme,m
113.220,phoneme,a
113.260,phoneme,u
113.300,phoneme,t
113.380,phoneme,a
113.400,phoneme,f
113.480,phoneme,a
113.520,phoneme,y
113.560,phoneme,t
113.630,phoneme,a
113.680,phoneme,t
113.900,phoneme,u
113.970,phoneme,a
114.100,phoneme,t
114.830,phoneme,u
115.030,phoneme,y
115.100,phoneme,a
115.135,phoneme,y
115.170,phoneme,u
115.260,phoneme,t
115.320,phoneme,a
115.380,phoneme,t
115.450,phoneme,a
115.520,phoneme,m
115.610,phoneme,a
115.690,phoneme,u
115.740,phoneme,t
115.820,phoneme,a
115.870,phoneme,y
115.920,phoneme,t
116.050,phoneme,a
116.150,phoneme,t
116.250,phoneme,u
116.560,phoneme,t
116.650,phoneme,u
116.800,phoneme,a
116.855,phoneme,y
116.910,phoneme,f
116.970,phoneme,a
117.010,phoneme,t
117.150,phoneme,a
117.200,phoneme,t
117.320,phoneme,a
117.370,phoneme,f
117.450,phoneme,a
117.500,phoneme,t
117.640,phoneme,m
117.730,phoneme,a
117.820,phoneme,u
117.920,phoneme,t
118.670,phoneme,u
118.790,phoneme,a
118.830,phoneme,y
118.870,phoneme,t
119.600,phoneme,a
119.680,phoneme,m
119.750,phoneme,a
119.790,phoneme,y
119.830,phoneme,a
119.890,phoneme,t
120.020,phoneme,u
120.080,phoneme,t
120.300,phoneme,a
120.380,phoneme,t
120.530,phoneme,a
120.610,phoneme,t
120.740,phoneme,a
120.810,phoneme,t
120.960,phoneme,u
121.040,phoneme,a
121.110,phoneme,t
121.250,phoneme,y
121.340,phoneme,a
121.445,phoneme,y
